Unnamed: 0,mol_id,STRIPES,pKi,smiles,can_smiles
10,11,-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.C(t).B;-.[BC(e)].-.-.-.-.-.-.-.C(t).B;-.[BC(e)].-.[BC(e)].-.-.-.B.-.C(t).B;-.-.-.-.-.-.-.-.-.-.-;B.B.-.B.-.B.-.B.-.[BC(t)].B;-.-.H(a3).H(a3).H(a3).-.-.-.-.H(a3).-;B.-.B.B.B.B.-.B.-.B.B;B.-.-.-.-.B.B.-.-.B.-;B.B.-.-.B.-.B.B.-.-.B;-.-.-.-.-.-.-.-.-.-.-;B.-.-.-.-.-.-.-.-.-.B;B.B.B.B.B.-.-.B.B.-.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.B.-.B.B.-.-.-;B.B.-.B.B.B.-.-.-.-.-;B.-.-.-.-.-.-.B.-.-.-;B.B.B.-.-.-.B.-.B.-.-;B.B.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,7.823908740944319,CCCCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)o[nH]c21,CCCCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)o[nH]c21
11,12,-.-.-.-.-.-.-.-.-.-.-;B.B.B.B.B.B.-.B.B.-.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.B.B.-.-.-.-.-.B;B.-.-.B.-.-.-.-.B.-.-;B.-.B.-.B.B.-.-.B.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.B.-.-.-.-.-.B.B.B;B.B.B.-.B.-.B.-.B.B.B;B.B.B.-.-.B.-.-.-.C(t).B;-.-.-.-.-.-.-.H(a2).-.-.-;C(e).B.B.-.-.C(e).-.-.-.-.-;-.-.-.B.-.-.-.-.B.B.-;[BC(e)].B.B.B.-.C(e).-.-.-.-.B;B.B.-.B.-.-.-.-.B.B.B;-.-.-.-.-.-.-.-.-.-.-;B.B.-.B.B.B.B.-.B.-.B;[BP(f)].-.-.B.-.P(t).P(t).-.-.-.P(t);[BP(f)].-.B.B.-.-.[BP(t)].-.-.-.P(t);[BP(f)].B.B.-.-.-.P(t).-.-.-.[BP(t)];P(f).P(t).-.-.-.P(t).-.-.-.-.[BP(t)];P(f).P(t).-.-.-.[BP(t)].-.-.B.B.[BP(t)];[BP(f)].P(t).-.-.-.P(t).B.-.B.B.P(t);-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,7.437707135543525,O=c1o[nH]c2c1c(=O)c1cc(F)c(Cl)cc1n2Cc1ccccc1,O=c1o[nH]c2c1c(=O)c1cc(F)c(Cl)cc1n2Cc1ccccc1
12,13,P(o).P(f).P(f).P(o).P(f).P(o).P(o).P(o).P(o).P(o).P(o);[BP(f)].[BP(f)].[BP(f)].[BP(f)].[BP(f)].[BP(f)].[BP(f)].[BP(o)].[BP(o)].[BP(o)].[BP(f)];[BP(f)].[BP(f)].[BP(o)].[BP(f)].[BP(o)].[BP(f)].[BP(f)].[BP(o)].[BP(o)].[BP(f)].[BP(f)];[BP(f)].P(o).[BP(o)].[BP(f)].[BP(o)].[BP(f)].[BP(f)].[BP(o)].[BP(f)].[BP(f)].[BP(f)];B.-.-.-.-.-.-.-.B.B.B;[BP(f)].[BP(o)].[BP(o)].[BP(f)].[BP(o)].[BP(f)].[BP(f)].[BP(o)].[BP(f)].[BP(f)].[BP(f)];H(a3).-.H(a2).H(a2).H(a3).H(a3).-.-.H(a2).H(a3).-;[BP(f)].[BP(f)].[BP(f)].[BP(f)].[BP(o)].[BP(f)].[BP(f)].[BP(f)].[BP(f)].[BP(f)].[BP(f)];[BP(f)].[BP(f)].[BP(f)].[BP(f)].[BP(o)].[BP(f)].[BP(f)].[BP(o)].[BP(o)].[BP(o)].[BP(f)];[BC(p)C(t)P(o)].[BC(p)P(f)].[BC(p)P(f)].[C(p)P(o)].[BC(p)P(o)].[BC(p)P(o)].[BC(p)P(o)].[BC(p)P(o)].[BC(p)P(o)].[BC(p)P(o)].[C(p)P(o)];-.-.-.-.-.-.-.-.-.-.-;B.[BP(o)].[BP(o)].-.P(o).P(o).[BP(o)].[BP(o)].-.-.P(o);B.[C(p)P(o)].[C(p)P(o)].-.P(o).B.[C(t)P(o)].P(o).B.B.-;-.-.H(a3).-.-.-.-.-.-.-.-;-.P(o).P(o).-.P(o).-.P(o).-.-.-.-;-.P(o).P(o).-.P(o).-.P(o).P(o).-.-.-;[BC(p)].[C(p)P(o)].[BC(p)P(o)].B.[C(p)P(o)].[BC(p)P(o)].[BC(p)P(o)].[C(p)P(o)].-.B.[C(p)P(o)];B.B.-.B.-.-.B.-.B.B.-;-.-.B.-.B.B.-.-.-.-.B;B.B.B.-.B.B.B.-.B.B.B;B.-.B.-.B.B.-.-.-.B.B;-.-.-.-.B.B.-.B.-.B.B;B.-.B.-.-.-.-.-.B.-.B;B.-.B.B.B.B.-.B.B.B.B;B.-.-.B.-.B.B.B.B.B.B;B.B.B.B.-.-.B.-.-.B.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,5.895854449445992,CCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)on(Cc3ccccc3)c21,CCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)on(Cc3ccccc3)c21
13,14,-.-.-.-.-.-.-.-.-.-.-;-.-.-.B.-.-.B.-.-.-.B;-.B.B.B.-.B.B.B.-.B.B;-.B.B.B.B.-.B.B.-.B.B;B.-.B.B.B.B.B.B.B.B.B;-.B.B.B.B.B.B.B.B.B.B;-.-.-.-.-.-.-.-.-.-.-;B.B.B.B.B.B.B.B.B.B.B;B.-.-.B.B.-.B.-.-.-.B;B.-.B.B.B.B.B.-.B.B.B;-.-.-.-.-.-.-.-.-.-.-;B.-.-.B.-.B.B.-.B.B.B;B.B.-.-.C(t).B.-.-.-.B.-;-.-.-.-.-.-.-.-.-.H(a3).-;-.-.-.-.C(t).-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.B.-.B.-.B.B.B.B.B.B;-.-.B.-.B.-.B.-.B.-.-;-.-.B.-.-.-.B.B.-.B.B;B.-.-.B.B.B.B.B.B.B.B;[BP(o)].-.P(t).P(o).P(o).P(o).P(o).[BP(t)].P(o).P(o).[BP(o)];[BP(o)].-.B.[BP(o)].[BP(o)].-.P(o).[BP(t)].[BP(o)].-.[BP(o)];[BP(o)].-.B.P(o).[BP(o)].-.P(o).P(t).P(o).-.P(o);[BP(o)].-.-.P(o).P(o).-.-.P(o).P(o).-.P(f);[BP(o)].-.-.P(o).P(o).-.P(o).[BP(o)].P(o).-.P(f);H(d2).-.-.-.-.-.H(d2).H(d2).[H(a3)H(d2)].H(d1).[H(a2)H(d1)];[BP(o)].-.P(t).[BP(o)].P(o).P(o).P(o).P(t).P(o).P(o).[BP(o)];-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,6.567030709125595,CCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)on(Cc3cccc(O)c3)c21,CCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)on(Cc3cccc(O)c3)c21
14,15,-.-.-.-.-.-.-.-.-.-.-;-.-.B.-.B.-.-.B.B.B.B;-.B.B.B.B.-.-.B.-.B.B;B.B.B.B.B.B.-.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;-.-.-.-.-.-.-.-.-.-.-;B.B.B.B.B.B.B.B.B.B.B;B.B.B.B.-.B.-.B.B.-.-;B.B.-.B.B.B.B.B.B.-.[BC(e)];-.-.-.-.-.-.-.-.-.-.-;-.B.B.B.-.B.B.B.B.-.[BC(e)];B.-.-.[BC(p)].-.-.B.C(t).-.C(e).[BC(e)C(t)P(t)];-.-.-.H(a3).-.-.H(a2).H(a3).H(a3).-.H(a1);-.-.-.C(p).-.C(t).-.C(e).-.C(e).[C(e)P(t)];-.-.-.C(p).-.-.-.-.-.-.C(e);B.B.B.B.B.B.B.B.B.B.[BC(e)];B.B.B.B.B.B.B.B.B.B.B;B.-.-.-.B.-.-.-.B.-.-;B.B.B.B.B.B.B.B.-.B.-;-.B.B.B.B.-.-.B.B.B.B;-.-.-.-.-.-.-.-.-.-.-;B.-.B.-.B.B.B.-.-.-.-;[BP(o)].[C(t)P(t)].-.P(t).P(o).-.P(o).-.P(t).P(t).-;[BP(o)].P(t).[BP(t)].-.P(o).-.P(o).-.P(t).[BP(t)].-;[BP(o)].P(t).B.-.P(o).-.P(o).-.P(t).[BP(t)].-;[BP(o)].[C(t)P(t)].-.P(t).[BP(o)].-.P(o).-.P(t).P(o).-;[BP(o)].[C(t)P(t)].B.[BP(t)].[BP(o)].-.P(o).-.[BP(t)].P(o).-;[BP(o)].[C(t)P(t)].-.[BP(t)].[BP(o)].-.P(o).B.[BP(t)].P(o).-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,5.310336034984229,CCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)on(CCOCc3ccccc3)c21,CCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)on(CCOCc3ccccc3)c21
15,16,-.-.-.-.-.-.-.-.-.-.-;B.B.B.-.B.B.B.B.B.B.B;B.-.B.B.-.-.B.B.-.-.B;B.B.B.B.B.B.B.B.B.-.B;B.B.B.B.B.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;-.-.-.-.-.-.-.-.-.-.-;B.B.B.B.B.B.B.B.B.B.B;-.B.B.B.B.B.B.B.B.-.B;B.B.B.B.B.B.-.B.B.-.[BC(e)];-.-.-.-.-.-.-.-.-.-.-;[BC(e)].[BC(e)].[BC(e)].[BC(t)].B.[BC(e)].B.B.[BC(e)].-.P(o);C(e).C(e).[BC(e)].[C(e)P(t)].[BC(e)].[C(t)P(o)].-.-.[BC(e)C(p)P(t)].B.[BC(p)P(o)];H(a2).-.H(a3).H(a2).H(a2).H(a3).-.-.H(a2).-.-;C(e).[C(e)P(o)].C(e).[C(e)P(t)].[C(e)P(o)].[C(e)P(o)].-.-.[C(e)P(t)].-.P(o);C(e).[C(e)P(o)].C(e).[C(e)P(t)].C(e).[C(e)P(o)].-.-.[C(e)P(t)].-.P(o);[BC(e)].B.B.[BC(p)C(t)].B.[BC(p)P(o)].B.B.[BC(p)].B.[BC(p)P(o)];-.-.B.B.B.B.B.B.B.B.B;B.-.B.-.B.-.B.B.B.B.-;B.B.B.B.B.B.B.B.B.B.-;B.-.B.B.-.B.-.B.B.-.B;H(d1).H(d2).-.H(d1).H(d1).H(d3).H(d1).-.H(d1).-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,5.934793871945688,CCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)on(CCO)c21,CCn1c2cc(Cl)c(F)cc2c(=O)c2c(=O)on(CCO)c21
16,17,-.-.-.-.-.-.-.-.-.-.-;B.-.-.B.B.B.B.B.-.B.-;-.-.B.B.B.B.-.-.-.-.-;-.-.-.-.B.B.B.-.-.-.-;B.-.B.B.B.B.-.-.-.-.-;-.-.-.-.-.B.B.-.-.-.-;B.-.-.-.-.B.B.-.B.-.B;-.-.-.-.-.B.-.-.-.B.-;B.-.B.-.-.B.-.-.B.B.-;-.-.-.-.-.-.-.-.-.-.-;C(t).C(e).C(t).-.-.B.-.-.-.B.-;C(t).[BC(t)].B.-.-.-.B.-.B.B.-;-.H(a3).-.-.-.-.-.-.-.-.-;H(a1).-.-.-.-.-.-.-.-.-.-;[C(t)H(a3)].C(e).C(t).-.-.-.-.-.-.-.-;[BC(t)].C(e).C(t).-.-.B.B.-.-.B.-;B.B.-.-.-.-.B.-.-.B.-;B.B.-.-.B.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.-.B.-.B.-.B.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,5.568958054664114,CCn1c2cc(Cl)c(OC)cc2c(=O)c2c(=O)o[nH]c21,CCn1c2cc(Cl)c(OC)cc2c(=O)c2c(=O)o[nH]c21
17,18,-.-.-.-.-.-.-.-.-.-.-;B.B.B.B.-.-.-.B.-.B.B;-.-.-.-.-.B.B.B.B.-.B;B.-.B.B.B.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;B.B.B.B.-.B.B.B.-.B.B;-.H(d2).H(d2).H(d2).H(d1).H(d2).H(d3).-.H(d3).H(d2).H(d2);B.B.B.B.B.B.B.-.B.-.-;-.-.B.-.-.-.B.B.B.-.-;B.B.B.B.-.B.B.B.B.-.B;-.-.-.-.-.-.-.-.-.-.-;[BC(t)].-.B.B.-.B.C(t).B.B.-.-;C(t).-.-.[BC(e)].-.-.C(p).B.B.-.B;H(a2).-.-.H(a3).-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;C(e).-.-.-.-.-.-.-.-.-.-;[BC(t)].B.B.B.-.B.C(t).B.-.B.-;B.B.B.B.-.-.B.B.B.-.-;-.-.B.-.-.-.B.-.-.-.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,8.356054087251934,CCn1c2cc(Cl)c(O)cc2c(=O)c2c(=O)o[nH]c21,CCn1c2cc(Cl)c(O)cc2c(=O)c2c(=O)o[nH]c21
18,19,-.-.-.-.-.-.-.-.-.-.-;B.-.B.-.B.B.B.B.B.B.B;B.-.B.-.-.-.-.-.-.B.B;B.B.B.B.B.-.-.-.-.B.B;[BC(e)].B.B.B.B.-.B.B.-.B.B;[BC(e)P(o)].C(t).B.B.B.-.B.B.B.B.-;[C(e)H(a3)P(o)].[C(e)H(a3)].-.-.-.-.-.-.-.-.-;[C(e)H(a3)P(o)].[C(e)H(a1)P(o)].-.-.-.-.-.-.-.-.-;[BC(e)P(o)].[C(e)P(o)].-.B.B.B.-.-.B.-.-;[C(e)P(o)].[C(t)P(o)].-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.-.-.B.-.B.B.-.-.B.-;-.-.-.-.-.-.-.-.-.-.-;B.B.-.-.-.-.-.-.-.-.-;B.B.B.-.B.-.-.-.-.B.-;B.-.-.-.B.-.-.-.-.-.B;-.-.-.B.B.B.B.B.B.B.B;B.-.-.-.-.B.-.B.B.-.-;[BP(o)].[C(e)P(o)].-.B.-.[BP(t)].B.[BC(t)].-.C(t).-;[BP(f)].[C(t)P(o)].-.B.-.P(t).C(e).[BC(p)].-.C(t).-;[BP(o)].[BC(p)P(o)].-.P(t).B.[BP(t)].[BC(e)P(t)].C(p).C(p).C(t).-;[BP(o)].[BC(p)P(o)].-.[BP(t)].[BP(t)].P(t).[BP(t)].C(p).-.[BC(t)].-;[BP(o)].[BC(p)P(o)].-.[BP(t)].-.[BP(t)].-.C(p).B.[BC(t)].-;[BP(f)].[BC(t)P(o)].-.-.-.[BP(t)].B.C(p).B.[BC(t)].-;B.B.-.-.B.-.-.-.B.B.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,7.0,CN1CCC(N(C)c2ccc3nnc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,CN1CCC(N(C)c2ccc3nnc(-c4cccc(C(F)(F)F)c4)n3n2)CC1
19,20,-.B.-.-.B.-.-.-.B.-.-;-.-.-.-.-.-.-.-.-.-.-;B.[BC(t)P(o)].P(t).P(o).P(o).[BP(o)].P(o).P(t).P(o).P(o).P(o);B.[BC(t)P(o)].[BP(t)].[BP(o)].[BP(o)].[BP(o)].[BP(o)].[BP(t)].[BP(o)].[BC(p)P(o)].P(o);B.[C(t)P(o)].[BP(t)].[BC(t)P(o)].[BP(o)].[BP(o)].[BC(e)P(o)].[BC(e)P(t)].[BP(o)].C(p).[BP(o)];-.C(t).B.C(t).[BP(o)].[BP(o)].[BC(e)P(o)].[C(e)P(o)].[BP(o)].C(p).[BC(e)P(o)];-.[C(t)H(a2)].-.C(p).P(o).P(o).[C(e)H(a2)].[C(e)H(a1)].P(o).C(p).[C(e)H(a3)P(o)];-.[C(t)H(a3)].-.C(t).P(o).P(o).[C(e)H(a2)].[C(e)H(a3)].-.C(p).[C(e)H(a2)P(o)];-.C(t).-.-.B.-.C(e).C(e).B.-.C(e);-.C(t).-.C(t).P(o).P(o).C(e).C(e).P(o).C(p).[C(e)P(o)];-.C(t).P(t).P(o).P(o).P(o).P(o).P(t).P(o).-.P(o);B.-.-.-.-.-.-.-.B.-.C(e);B.-.B.B.-.-.-.B.B.B.-;B.B.B.B.B.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;B.B.B.B.-.-.B.B.B.-.B;B.B.B.B.B.B.B.-.B.-.-;-.B.-.-.-.B.-.-.B.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.-.-.-.-.-.B.-.-.-.-;B.-.-.-.-.-.-.-.-.B.B;B.-.-.-.-.-.-.B.-.-.-;B.-.-.-.-.-.-.B.-.-.-;-.-.-.-.B.-.-.-.B.-.-;B.-.B.-.-.-.-.-.-.B.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,7.309803919971486,CN(c1ccc2nnc(-c3cccc(C(F)(F)F)c3)n2n1)C1CCCCC1,CN(c1ccc2nnc(-c3cccc(C(F)(F)F)c3)n2n1)C1CCCCC1
20,21,-.-.-.H(d3).-.-.-.-.-.H(d2).-;[BP(o)].B.[C(t)P(f)].P(o).[BP(o)].P(o).[BP(o)].P(o).-.[BP(t)].[BP(f)];[BP(o)].B.[BC(t)P(f)].[BP(o)].[BP(o)].[BP(o)].[BP(o)].[BP(o)].-.[BP(t)].[BP(f)];[BC(e)].B.[BC(t)P(o)].-.[BC(p)P(o)].[BP(o)].[BP(o)].[BP(o)].-.-.[BC(p)P(o)];B.B.[C(t)P(o)].-.[BC(p)].[BP(o)].-.-.B.-.[C(p)P(o)];-.-.[C(t)H(a3)].-.C(p).-.-.C(t).-.-.C(p);-.-.C(t).-.-.-.-.-.-.-.C(p);B.B.C(t).B.B.B.-.-.B.B.-;-.-.[C(t)P(o)].-.-.-.-.-.-.-.C(p);-.-.[C(t)P(o)].-.-.P(o).P(o).-.-.-.P(o);-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;B.-.-.-.-.-.-.B.B.-.-;B.-.B.-.B.-.B.B.B.B.B;B.-.B.B.B.B.B.-.-.B.-;B.-.-.-.-.-.-.-.-.-.B;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.B.-.B.B.-;B.B.B.B.B.B.B.B.B.B.B;B.B.B.B.B.B.B.B.B.B.B;B.-.B.B.-.B.B.B.-.B.B;-.B.B.-.-.B.-.B.-.-.B;-.B.-.-.-.-.-.-.B.B.-;B.B.B.B.-.-.-.-.-.B.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-;-.-.-.-.-.-.-.-.-.-.-,6.795880017344075,CN1CCC(Nc2ccc3nnc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,CN1CCC(Nc2ccc3nnc(-c4cccc(C(F)(F)F)c4)n3n2)CC1
